ID,URN,Passage_SHA256,Primary_Text,Meter,Pattern,Caesura,Tier,Source
m-6ce6bb7c3647,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:9.616,58b25b1b67cd45821d4c4cddc42b8f8ce1e487a8068c21aae431f38ec2aa1336,ἶσον ἐμοὶ βασίλευε καὶ ἥμισυ μείρεο τιμῆς.,dactylic hexameter,-u u- uu-u u -uu -uu --,"feminine penthemimeral, trithemimeral",gold-derived,hypotactic
m-667e4b719cc4,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:9.621,4d34f1358e3a61bedb5f256da5a516697dfe96459859f55502f6852e58327d16,"Φοίνικι στορέσαι πυκινὸν λέχος, ὄφρα τάχιστα",dactylic hexameter,--- uu- uu- uu -u u--,"masculine penthemimeral, hepthemimeral, trithemimeral",gold-derived,hypotactic
m-c3e410e13483,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:9.623,d4d402491675b24ea9d3d59eb9b340a753c7c0ad79f7fd7abadfa9db6dcb5d3e,ἀντίθεος Τελαμωνιάδης μετὰ μῦθον ἔειπε·,dactylic hexameter,-uu- uu-uu- uu -u u--,"hepthemimeral, trithemimeral",gold-derived,hypotactic
m-323882af3786,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:9.625,1eee1d3be2f2c043b0b0fa3f8d5e01b5fac08f2d7b64add47df2e484f4582f08,ἴομεν· οὐ γάρ μοι δοκέει μύθοιο τελευτὴ,dactylic hexameter,-uu - - - uu- --u u--,"masculine penthemimeral, hepthemimeral, trithemimeral",gold-derived,hypotactic
m-838bdb73ab9a,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:9.627,c3e912a897070d7de5a44b7eb0adcd4748ede198fd60bb804e59e3743864a6d7,χρὴ μῦθον Δαναοῖσι καὶ οὐκ ἀγαθόν περ ἐόντα,dactylic hexameter,- -- uu-u u - uu- u u--,"feminine penthemimeral, hepthemimeral, trithemimeral",gold-derived,hypotactic
m-53687b437bbb,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:9.628,5774d56970f120677315c20436fc275b85002bd337a624c10d6d9225e53d2e01,οἵ που νῦν ἕαται ποτιδέγμενοι. αὐτάρ Ἀχιλλεὺς,dactylic hexameter,- - - -- uu-uu -u u--,"masculine penthemimeral, trithemimeral",gold-derived,hypotactic
m-267668a2ed98,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:9.629,b0c79d5793a32189b3c096176b1487c00c358aa16f3fb0e118490d9a8b9d7c85,ἄγριον ἐν στήθεσσι θέτο μεγαλήτορα θυμὸν,dactylic hexameter,-uu - --u u- uu-uu --,"feminine penthemimeral, hepthemimeral, trithemimeral",gold-derived,hypotactic
m-1c0163cc4216,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:9.63,7fc9d9bd4da0b73e5a5c2e3501e902b8a35714df320527be5ebb24ef9e9b17e9,ἀφρήτωρ ἀθέμιστος ἀνέστιός ἐστιν ἐκεῖνος,dactylic hexameter,--- uu-u u-uu -u u--,"feminine penthemimeral, trithemimeral",gold-derived,hypotactic
m-ff935219ae2c,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:9.630,9f06d05b240b9005cfbfb6f5db2e347938fede861fbdd6acbe9c9b11d132a2fb,"σχέτλιος, οὐδὲ μετατρέπεται φιλότητος ἑταίρων",dactylic hexameter,-uu -u u-uu- uu-u u--,hepthemimeral,gold-derived,hypotactic
m-b64023f2e393,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:9.631,e03783d76d9129aee3691f67084fce7e7f42572d2eff5194c291f3b628fd6958,τῆς ᾗ μιν παρὰ νηυσὶν ἐτίομεν ἔξοχον ἄλλων,dactylic hexameter,- - - uu -u u-uu -uu --,"feminine penthemimeral, trithemimeral",gold-derived,hypotactic
m-feb9c60786b3,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:9.632,4d51ec67b95eea294b99a278257eb42b38a1239147397c5f255bedddea243b46,νηλής· καὶ μέν τίς τε κασιγνήτοιο φονῆος,dactylic hexameter,-- - - - u u---u u--,"masculine penthemimeral, trithemimeral",gold-derived,hypotactic
m-00f683bd973b,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:9.633,910c579b4095881f3ebfec5c4c42b7719d82313e2b269f2bdd6b4368629fc9d9,ποινὴν ἢ οὗ παιδὸς ἐδέξατο τεθνηῶτος·,dactylic hexameter,-- - - -u u-uu ----,"feminine penthemimeral, trithemimeral",gold-derived,hypotactic
m-efdb65ecdced,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:9.637,51ef7cea9269de3b2d446de6685ebe6eb0b8b1b1f421499f289acd2455aae855,θυμὸν ἐνὶ στήθεσσι θεοὶ θέσαν εἵνεκα κούρης,dactylic hexameter,-u u- --u u- uu -uu --,"feminine penthemimeral, hepthemimeral, trithemimeral",gold-derived,hypotactic
m-76c24bfd8df1,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:9.64,6bc53fc5b0ebad6ccbe449c87db6ee0e716b408ae5f707359444d492ceb660d0,ὃς πολέμου ἔραται ἐπιδημίου ὀκρυόεντος.,dactylic hexameter,- uu- uu- uu-uu -uu--,"masculine penthemimeral, trithemimeral",gold-derived,hypotactic
m-44f651bba40e,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:9.640,603d22204726df53df3cf05fe8317f2cd11101a6e0826950d05265175dc19638,αἴδεσσαι δὲ μέλαθρον· ὑπωρόφιοι δέ τοί εἰμεν,dactylic hexameter,--- u u-u u-uu- u u --,"feminine penthemimeral, trithemimeral",gold-derived,hypotactic
m-7c2f934d1e6d,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:9.641,fd7965765c05bc7c5a6c62f3a33df37ecc52bad4bc2322bc2152ec7e58c77b6f,"πληθύος ἐκ Δαναῶν, μέμαμεν δέ τοι ἔξοχον ἄλλων",dactylic hexameter,-uu - uu- uu- u u -uu --,"masculine penthemimeral, hepthemimeral, trithemimeral",gold-derived,hypotactic
m-02a6a440e189,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:9.645,4a4ab76c70ce9119d222c7da0daf2f5129c72ba778ca18bb261a0abac055674c,πάντά τί μοι κατὰ θυμὸν ἐείσαο μυθήσασθαι·,dactylic hexameter,-u u - uu -u u-uu ----,"feminine penthemimeral, trithemimeral",gold-derived,hypotactic
m-48ccdd82adcf,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:9.646,ffd6f82578df4d20f0432ce3e7922c1bbd5b1c96832cbd1abe1ea17eac15fecc,ἀλλά μοι οἰδάνεται κραδίη χόλῳ ὁππότε κείνων,dactylic hexameter,-u u -uu- uu- uu -uu --,"masculine penthemimeral, hepthemimeral",gold-derived,hypotactic
m-56ad1e3094a4,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:9.650,6b4415f36ec8b2b24704dfb9ff328d70d31cb95bcd1920ffdc65dfa46b044665,οὐ γὰρ πρὶν πολέμοιο μεδήσομαι αἱματόεντος,dactylic hexameter,- - - uu-u u-uu -uu--,"feminine penthemimeral, trithemimeral",gold-derived,hypotactic
m-a4552a6dd5a1,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:9.652,ca9f83c7b85bf1c3961b359724180234e256b4b857da60f9016206cfe84f52c6,Μυρμιδόνων ἐπί τε κλισίας καὶ νῆας ἱκέσθαι,dactylic hexameter,-uu- uu - uu- - -u u--,"masculine penthemimeral, hepthemimeral, trithemimeral",gold-derived,hypotactic
m-cbb02d62a1b1,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:9.654,ed4e8448b80832a68107268e369045940f56e69437d1780264e43a4b924f327b,ἀμφὶ δέ τοι τῇ ἐμῇ κλισίῃ καὶ νηῒ μελαίνῃ,dactylic hexameter,-u u - u u- uu- - -u u--,"masculine penthemimeral, hepthemimeral, trithemimeral",gold-derived,hypotactic
m-f5d28a120b33,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:9.655,3fa9013839c6425450b30ea932efcef09a5d03ff270594d6f3cf9765d903dc6d,Ἕκτορα καὶ μεμαῶτα μάχης σχήσεσθαι ὀΐω.,dactylic hexameter,-uu - uu-u u- --u u--,"feminine penthemimeral, hepthemimeral, trithemimeral",gold-derived,hypotactic
m-b298d1f5f8d7,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:9.659,a3f0f40b8bdda579958ed14394f38bf8516aebad61716163f2064625e544b091,Φοίνικι στορέσαι πυκινὸν λέχος ὅττι τάχιστα.,dactylic hexameter,--- uu- uu- uu -u u--,"masculine penthemimeral, hepthemimeral, trithemimeral",gold-derived,hypotactic
m-8cb3bc0a798f,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:9.661,e4d5692aad48ec30df123c4780c30068cb25a62a4f90e2e296d614599a90bf98,κώεά τε ῥῆγός τε λίνοιό τε λεπτὸν ἄωτον.,dactylic hexameter,-uu - -- u u-u u -u u--,"masculine penthemimeral, trithemimeral",gold-derived,hypotactic
m-8eab96c1bd0d,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:9.663,fb96508a90487ed487a9e0acf2576bafaf55907efb62b2948cbc3f4964f7956f,αὐτὰρ Ἀχιλλεὺς εὗδε μυχῷ κλισίης ἐϋπήκτου·,dactylic hexameter,-u u-- -u u- uu- uu--,"feminine penthemimeral, hepthemimeral",gold-derived,hypotactic
m-a1fead25be2f,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:9.665,20c2cf7e0711532f03e872385df25553211a4001f34c01f103208c3c27afadab,Φόρβαντος θυγάτηρ Διομήδη καλλιπάρῃος.,dactylic hexameter,--- uu- uu-- -uu--,"masculine penthemimeral, trithemimeral",gold-derived,hypotactic
m-ea21c60e9f10,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:9.667,58e1bd3f0c1826b152f21139c14a5811e333f36840eb506f3cfa036349b8dfda,"Ἶφις ἐΰζωνος, τήν οἱ πόρε δῖος Ἀχιλλεὺς",dactylic hexameter,-u u--- - - uu -u u--,"masculine penthemimeral, hepthemimeral",gold-derived,hypotactic
m-8b65e96b71a6,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:9.668,3a689b7d90e9ed946f83f1c73f0eb672d5d48565c280a2273e1e4a2fcf9ad8c0,Σκῦρον ἑλὼν αἰπεῖαν Ἐνυῆος πτολίεθρον.,dactylic hexameter,-u u- --u u--- uu--,"feminine penthemimeral, trithemimeral",gold-derived,hypotactic
m-0bda83c11a6a,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:9.67,4fd4c2aeb34741741ace647c9adac6454e0f21bb73a19975f07740bb22eee62b,λεξάσθων παρὰ τάφρον ὀρυκτὴν τείχεος ἐκτός.,dactylic hexameter,--- uu -u u-- -uu --,"feminine penthemimeral, trithemimeral",gold-derived,hypotactic
m-aa87208592aa,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:9.670,55e3677045bf238681d6be3ad94bd540cbd1df09eed39b9e09356845861f6cc6,τοὺς μὲν ἄρα χρυσέοισι κυπέλλοις υἷες Ἀχαιῶν,dactylic hexameter,- u u- --u u-- -u u--,"feminine penthemimeral, trithemimeral",gold-derived,hypotactic
m-15c5f5e722c5,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:9.680,b71df9c5e566b0acd9ae9aa36410d324b79480a53bf56d519b522f92e100b68c,αὐτόν σε φράζεσθαι ἐν Ἀργείοισιν ἄνωγεν,dactylic hexameter,-- - --u u ---u u--,"feminine penthemimeral, trithemimeral",gold-derived,hypotactic
m-021e29fb72b9,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:9.681,d85c3e313585b3fec93be3776665d7f822c24468bf08fcc2f47f01aa86e3e52f,ὅππως κεν νῆάς τε σαῷς καὶ λαὸν Ἀχαιῶν·,dactylic hexameter,-- - -- u u- - -u u--,"masculine penthemimeral, hepthemimeral, trithemimeral",gold-derived,hypotactic
m-9513265e0e41,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:9.689,ef666df8ae0a3701c2f6ebf7271f986e6fd41246c60a45b75828641ab392abdf,Αἴας καὶ κήρυκε δύω πεπνυμένω ἄμφω.,dactylic hexameter,-- - --u u- --uu --,"feminine penthemimeral, hepthemimeral, trithemimeral",gold-derived,hypotactic
m-73d09b19e41b,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:9.69,998707b42b81ebdf0b1452acf4d4918251692f6d01ccff02e5cfe9270676e022,Ἀτρεΐδη σὺ μὲν ἄρχε· σὺ γὰρ βασιλεύτατός ἐσσι.,dactylic hexameter,-uu- u u -u u - uu-uu --,"feminine penthemimeral, hepthemimeral, trithemimeral",gold-derived,hypotactic
m-11e8d9c68f79,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:9.694,9b737e643b1692214dcf926669dd948cb75c1148e72ef620a258f36cc19fd4e7,μῦθον ἀγασσάμενοι· μάλα γὰρ κρατερῶς ἀγόρευσε.,dactylic hexameter,-u u-uu- uu - uu- uu--,"masculine penthemimeral, hepthemimeral",gold-derived,hypotactic
m-05f252ede8d7,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:9.698,4750a6a8f9947d58ae9dfd88384673ab5e49ea85ce36f70a766982d598ff68de,μὴ ὄφελες λίσσεσθαι ἀμύμονα Πηλεΐωνα,dactylic hexameter,- uu- --u u-uu -uu--,"feminine penthemimeral, trithemimeral",gold-derived,hypotactic
m-7439e385e666,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:9.7,b936a7932dc018b7d5fa058797b61af72883724b4ba6c96a0a27b31b57d5d483,"κορθύεται, πολλὸν δὲ παρὲξ ἅλα φῦκος ἔχευεν·",dactylic hexameter,-uu- -- u u- uu -u u--,"masculine penthemimeral, hepthemimeral, trithemimeral",gold-derived,hypotactic
m-d891e83a2fc6,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:9.70,d27b6d74fb9a2481a4070f10de39fdbd2cbf5dcfe4db31167b7c705320b76eb7,"δαίνυ δαῖτα γέρουσιν· ἔοικέ τοι, οὔ τοι ἀεικές.",dactylic hexameter,-- -u u-u u-u u - u u--,feminine penthemimeral,gold-derived,hypotactic
m-a09f28768809,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:9.700,caa2e94a4bf7033dfaf2b640514ff1eb2d397338c27564a94fd1d5515ebbe1bd,νῦν αὖ μιν πολὺ μᾶλλον ἀγηνορίῃσιν ἐνῆκας.,dactylic hexameter,- - - uu -u u-uu-u u--,"feminine penthemimeral, trithemimeral",gold-derived,hypotactic
m-a4988995765c,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:9.703,f13dece5d095666fa79ccd72f5cd763e106587681c49dceb74de76b998dfdfd2,θυμὸς ἐνὶ στήθεσσιν ἀνώγῃ καὶ θεὸς ὄρσῃ.,dactylic hexameter,-u u- --u u-- - uu --,"feminine penthemimeral, trithemimeral",gold-derived,hypotactic
m-c2f4992997e7,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:9.705,44d13b0d65752ce9957e7aacef5baab8b999a79ede36fd6df53818beb64d2750,νῦν μὲν κοιμήσασθε τεταρπόμενοι φίλον ἦτορ,dactylic hexameter,- - ---u u-uu- uu --,feminine penthemimeral,gold-derived,hypotactic
m-46201a45eb25,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:9.706,8125237c2a0bbcde30436a81a849c31b55572229b91108ba6b5f79357bcef660,σίτου καὶ οἴνοιο· τὸ γὰρ μένος ἐστὶ καὶ ἀλκή.,dactylic hexameter,-- - --u u - uu -u u --,"feminine penthemimeral, hepthemimeral, trithemimeral",gold-derived,hypotactic
m-e63ca3fcbfee,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:9.707,b67b9427abe35642ab43936931190d454afad0179925929d860fa9ed1389221d,"αὐτὰρ ἐπεί κε φανῇ καλὴ ῥοδοδάκτυλος Ἠώς,",dactylic hexameter,-u u- u u- -- uu-uu --,"masculine penthemimeral, hepthemimeral, trithemimeral",gold-derived,hypotactic
m-71be5c6fa2a7,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:9.708,e98e168ed3903ef2f9b009e6c80c6f097243b1fd953e9f42a1f984629d19fcd3,καρπαλίμως πρὸ νεῶν ἐχέμεν λαόν τε καὶ ἵππους,dactylic hexameter,-uu- u u- uu- -- u u --,"masculine penthemimeral, hepthemimeral, trithemimeral",gold-derived,hypotactic
m-48e4887be1c6,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:9.71,f2a2e8205e4a7a67e7676002c8c5a6fcdbb0f19599fa9c8334645f1a67b2f1ca,"πλεῖαί τοι οἴνου κλισίαι, τὸν νῆες Ἀχαιῶν",dactylic hexameter,-- - -- uu- - -u u--,"masculine penthemimeral, hepthemimeral, trithemimeral",gold-derived,hypotactic
m-a82d72ea93b4,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:9.712,303fdd37966f9f725caafb071ec23b0c0a95582155fcbc69333d48ed644547b9,"καὶ τότε δὴ σπείσαντες ἔβαν κλισίην δὲ ἕκαστος,",dactylic hexameter,- uu - --u u- uu- u u--,"feminine penthemimeral, hepthemimeral, trithemimeral",gold-derived,hypotactic
m-ebedd3f1ed02,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:9.713,d209b712154c7e7a6f9ae027e7c5807fc258566530fe09d388735db8635d9fa1,ἔνθα δὲ κοιμήσαντο καὶ ὕπνου δῶρον ἕλοντο.,dactylic hexameter,-u u ---u u -- -u u--,feminine penthemimeral,gold-derived,hypotactic
m-cd92ac8aa95e,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:9.75,13bfb0b612bdcb21aa4791eb9c57025663158bdae36fa059e2afe152005f5098,βουλὴν βουλεύσῃ· μάλα δὲ χρεὼ πάντας Ἀχαιοὺς,dactylic hexameter,-- --- uu - - -u u--,"masculine penthemimeral, hepthemimeral",gold-derived,hypotactic
m-2bfcb12bb8ad,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:9.76,b9826220ffb7f43416d5546593ef3428b8c0e91771634177879c19ff84eb8414,"ἐσθλῆς καὶ πυκινῆς, ὅτι δήϊοι ἐγγύθι νηῶν",dactylic hexameter,-- - uu- uu -uu -uu --,"masculine penthemimeral, trithemimeral",gold-derived,hypotactic
m-d65019edc302,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:9.77,ccb8e5e7a966b472110cecaeadb83cd0b4ed336b5fdc0d879932f20782cdc215,καίουσιν πυρὰ πολλά· τίς ἂν τάδε γηθήσειε;,dactylic hexameter,--- uu -u u - uu ----,"feminine penthemimeral, hepthemimeral, trithemimeral",gold-derived,hypotactic
m-1c43ee2698cc,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:9.8,a4ff68d1f4d1ed194c64f6720703927e17337abb1f089b8c5e48dbc9ec12de98,ὣς ἐδαΐζετο θυμὸς ἐνὶ στήθεσσιν Ἀχαιῶν.,dactylic hexameter,- uu-uu -u u- --u u--,"feminine penthemimeral, hepthemimeral",gold-derived,hypotactic
m-6849efa4412a,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:9.80,b99702c27a2e4706a2d1b59f8d82ca21ff144856d3d9b1d188bb3bcc672c76b1,ἐκ δὲ φυλακτῆρες σὺν τεύχεσιν ἐσσεύοντο,dactylic hexameter,- u u--- - -uu ----,masculine penthemimeral,gold-derived,hypotactic
m-90fc370b1293,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:9.81,7f9482d6c2cefff5b1b498fe03033fdf0afb681dbea91a52cc26278fae05cadb,"ἀμφί τε Νεστορίδην Θρασυμήδεα ποιμένα λαῶν,",dactylic hexameter,-u u -uu- uu-uu -uu --,masculine penthemimeral,gold-derived,hypotactic
m-eabc91ea921e,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:9.83,2d73bd7fa651a14262989a04290953aeea2d2d81833dea8d6bc71fc00512eb21,"ἀμφί τε Μηριόνην Ἀφαρῆά τε Δηΐπυρόν τε,",dactylic hexameter,-u u -uu- uu-u u -uu- -,masculine penthemimeral,gold-derived,hypotactic
m-a1e1e163cb13,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:9.87,d95fa736ffe760ce01f468e85c73ae941da4e395333a6c83a2e0b66452d0821c,κὰδ δὲ μέσον τάφρου καὶ τείχεος ἷζον ἰόντες·,dactylic hexameter,- u u- -- - -uu -u u--,"masculine penthemimeral, trithemimeral",gold-derived,hypotactic
m-9e7f45bb2ce7,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:9.88,7807e63ba862de7f919a94ed7fbefc8465c5be86a7379cbf1093e0906e81b47e,"ἔνθα δὲ πῦρ κήαντο, τίθεντο δὲ δόρπα ἕκαστος.",dactylic hexameter,-u u - --u u-u u -u u--,"feminine penthemimeral, trithemimeral",gold-derived,hypotactic
m-754d7a1bb928,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:9.89,ff782acd00cbd7793d5b1101104d104f8007b5f5fd4266863b0ef6fd8b47a299,Ἀτρεΐδης δὲ γέροντας ἀολλέας ἦγεν Ἀχαιῶν,dactylic hexameter,-uu- u u-u u-uu -u u--,"feminine penthemimeral, trithemimeral",gold-derived,hypotactic
m-f81d2b4c95ac,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:9.90,5fceea21f55691e667a95883d9ce37def7554355767759d130d375e6b350ca76,"ἐς κλισίην, παρὰ δέ σφι τίθει μενοεικέα δαῖτα.",dactylic hexameter,- uu- uu - u u- uu-uu --,"masculine penthemimeral, hepthemimeral, trithemimeral",gold-derived,hypotactic
m-88b1c29cc361,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2:9.98,85a454128a3e8dfe03e363e71233ad1b3e7b1bb7a0b79c527ff8e846ccb16052,λαῶν ἐσσι ἄναξ καί τοι Ζεὺς ἐγγυάλιξε,dactylic hexameter,-- -u u- - - - -uu--,"masculine penthemimeral, hepthemimeral",gold-derived,hypotactic
m-05e8119e3a32,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:1.1,7b9693b37a10b9f1a512ed39e2ef89c027d9cd31d209239d0740bda9cba1cbdc,"ἄνδρα μοι ἔννεπε, μοῦσα, πολύτροπον, ὃς μάλα πολλὰ",dactylic hexameter,-u u -uu -u u-uu - uu --,feminine penthemimeral,gold-derived,hypotactic
m-04b399a7a533,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:1.10,d747e0ba28b5e56a44456edf81b7a82dcbcfb901a2c398e4e7f2bd20c90db349,"τῶν ἁμόθεν γε, θεά, θύγατερ Διός, εἰπὲ καὶ ἡμῖν.",dactylic hexameter,- uu- u u- uu- uu -u u --,"masculine penthemimeral, hepthemimeral, trithemimeral",gold-derived,hypotactic
m-8b3bf5f0eb4f,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:1.100,266c6c387653d10f8eda650dae627af605ce8a0094a1dd4c5a7e05984b250a76,"βριθὺ μέγα στιβαρόν, τῷ δάμνησι στίχας ἀνδρῶν",dactylic hexameter,-u u- uu- - --- uu --,"masculine penthemimeral, trithemimeral",gold-derived,hypotactic
m-2902841eda40,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:1.101,600372ba1eb7b3cd67c03d27fe1bbc3c364b439e16588275683f26ca39ff1e06,"ἡρώων, τοῖσίν τε κοτέσσεται ὀβριμοπάτρη.",dactylic hexameter,--- -- u u-uu -uu--,"masculine penthemimeral, trithemimeral",gold-derived,hypotactic
m-a650419d8954,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:1.105,cfed1602c87d5beec29c77d1548765b90373a77ec437a31ded3fd41fd6cb2b1f,"εἰδομένη ξείνῳ, Ταφίων ἡγήτορι Μέντῃ.",dactylic hexameter,-uu- -- uu- --uu --,"masculine penthemimeral, hepthemimeral, trithemimeral",gold-derived,hypotactic
m-f54c6a69fda6,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:1.107,a65d8ded6998144c8e7e57291444c44bc6bf7ffb38cbfd09d9265b7b1d166c96,πεσσοῖσι προπάροιθε θυράων θυμὸν ἔτερπον,dactylic hexameter,--- uu-u u-- -u u--,"feminine penthemimeral, trithemimeral",gold-derived,hypotactic
